concept_key,canonical_term,learner_id,employee_id,certification_id,certification_name,hr_eligible,lms_claimed_ready,manager_approved,modules_completed,modules_required,labs_completed,labs_required,assessment_score,assessment_passed,truth_certification_ready,false_ready,decision,conflict_reason_count,conflict_reasons,source_systems_compared,evaluated_on
CertificationReady,Certification Ready,L00108,E00108,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,90,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00109,E00109,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,100,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00110,E00110,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,0,2,84,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00111,E00111,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,1,2,64,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00112,E00112,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,79,False,False,True,false_ready_blocked,1,Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00113,E00113,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,0,2,93,True,False,True,false_ready_blocked,3,HR eligibility missing; Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00114,E00114,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,1,2,68,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00115,E00115,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,1,2,81,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00116,E00116,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,2,3,1,2,77,False,False,True,false_ready_blocked,5,HR eligibility missing; Required module missing; Required lab missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00117,E00117,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,3,3,1,2,65,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00118,E00118,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,2,2,75,False,False,True,false_ready_blocked,3,Required module missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00119,E00119,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,2,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00120,E00120,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,82,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00121,E00121,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,2,3,1,2,64,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00122,E00122,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,0,2,81,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00123,E00123,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,84,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00124,E00124,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00125,E00125,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,2,2,94,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00126,E00126,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,91,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00127,E00127,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,97,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00128,E00128,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,88,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00129,E00129,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,86,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00130,E00130,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,91,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00131,E00131,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,False,3,3,2,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00132,E00132,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,57,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00133,E00133,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,2,2,83,True,False,True,false_ready_blocked,2,Required module missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00134,E00134,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,0,2,63,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00135,E00135,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,3,3,1,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00136,E00136,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,94,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00137,E00137,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,66,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00138,E00138,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,57,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00139,E00139,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,1,2,95,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00140,E00140,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,1,2,68,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00141,E00141,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,3,3,2,2,92,True,False,True,false_ready_blocked,2,HR eligibility missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00142,E00142,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,91,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00143,E00143,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,63,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00144,E00144,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,False,1,3,2,2,95,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00145,E00145,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,100,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00146,E00146,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,88,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00147,E00147,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,60,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00148,E00148,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,81,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00149,E00149,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,0,2,99,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00150,E00150,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,70,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00151,E00151,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,60,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00152,E00152,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,93,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00153,E00153,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,73,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00154,E00154,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,70,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00155,E00155,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,False,2,3,1,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00156,E00156,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,2,2,79,False,False,True,false_ready_blocked,3,Required module missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00157,E00157,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,100,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00158,E00158,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,2,2,94,True,False,True,false_ready_blocked,1,Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00159,E00159,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,57,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00160,E00160,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,0,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00161,E00161,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,82,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00162,E00162,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,82,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00163,E00163,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00164,E00164,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,93,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00165,E00165,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,2,3,1,2,57,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00166,E00166,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00167,E00167,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,2,2,95,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00168,E00168,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,1,2,99,True,False,True,false_ready_blocked,3,HR eligibility missing; Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00169,E00169,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,2,2,97,True,False,True,false_ready_blocked,1,Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L00170,E00170,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,65,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
